filename	page_num	fn_num	fn_text	category
Rajagopal 2020.pdf	4	16	"TheUSmaintainedintheUnitedNationsthatanyattempttoinfringeuponitsright tobroadcastsignalsdirectlyfromsatellitesintotheworld'snationsinfringedonitsFirst Amendmentrights;seeSharonL.Fjordbak,""TheInternationalDirectBroadcastSatellite Controversy,""SouthernMethodistUniversityJournalofAirLawandCommerce55,no.4 (1990):906."	4
Rajagopal 2020.pdf	5	17	Benjamin,TheArcadesProject,p.	4
Rajagopal 2020.pdf	5	18	SeeNorbertWiener,Cybernetics:OrControlandCommunicationintheAnimaland theMachine(Cambridge,Mass.,1948).	4
Rajagopal 2020.pdf	5	19	SeeOddArneWestad,TheGlobalColdWar:ThirdWorldInterventionsandtheMak- ingofOurTimes(NewYork,2005).	4
Rajagopal 2020.pdf	6	20	SeeHannahArendt,OnRevolution(NewYork,1963).	4
Rajagopal 2020.pdf	6	21	"WilburSchramm,""WhattheCommunications{R}EvolutionIsLikelytoMeantothe University,""lettertothepresidentandtheprovost,20Dec.1949,p.1,InstituteofCommunication Research,subjectfile1947–53,box7,President'sReport1949–51,recordser.13/5/1Universityof Illinois,Urbana-Champaign."	3
Rajagopal 2020.pdf	7	9	"en Se S e o a ci l e so ty A14lb , i n o o n . ,1""T (1h9e33C ): o1m3–m25u . n R ic i a c t h io ar n d R H ev o o fs l t u a t d io te n r , n 17 o 6 t 0 es –1 t 9 h 3 a 3 t ,"" A T lb r i a o n n sa w c- as thefirstuseoftheterm;seeRichardHofstadter,TheAgeofReform(1955;NewYork,2011), p."	4
Rajagopal 2020.pdf	7	23	"OnthehistoricaltendencyofexceptionalisminAmericansocialscience,seeDorothy Ross,TheOriginsofAmericanSocialScience(NewYork,1992).Fordiscussionofthehistorical literatureoncommunicationfromaUSperspective,seeRichardR.John,""AmericanHistori- ansandtheConceptoftheCommunicationsRevolution,""inInformationAcumen:TheUn- derstandingandUseofKnowledgeinModernBusiness,ed.LisaBud-Frierman(London,1994), pp.98–110."	4
Rajagopal 2020.pdf	8	25	KristinRoss,FastCars,CleanBodies:DecolonizationandtheReorderingofFrenchCul- ture(Cambridge,Mass.,1996),p.	4
Rajagopal 2020.pdf	8	26	"ItakethetermnomosfromCarlSchmitt,whousesittomeannotjustlawororder butsomethinglikeafoundingeventofsovereignty,whichhaslaw-likeoutcomesbutisitself priortothelawandnotavailableforjudgment:""Initsoriginalsense...nomosisprecisely thefullimmediacyofalegalpowernotmediatedbylaws;itisaconstitutivehistoricalevent–– anactoflegitimacy,wherebythelegalityofamerelawfirstismademeaningful""(CarlSchmitt, TheNomosoftheEarthintheInternationalLawoftheJusPublicumEuropaeum,trans.G.L. Ulmen[NewYork,2003],p.73)."	4
Rajagopal 2020.pdf	9	29	"ThisiswelldescribedinKentCooper,BarriersDown:TheStoryoftheNewsAgency Epoch(NewYork,1942).Onthepragmaticandmultilateralcharacterofnineteenth-century internationalcommunicationregulation,seeDouglasR.Howland,""TelegraphTechnology andAdministrativeInternationalismintheNineteenthCentury,""inTheGlobalPoliticsofSci- enceandTechnology,ed.MaximilianMayeretal.(NewYork,2014),pp.183–99.Mythanksto HenningTrüperforthereference."	4
Rajagopal 2020.pdf	9	30	"AninfluentialexampleisSchiller,""GenesisoftheFreeFlowofInformationPrinciples."""	4
Rajagopal 2020.pdf	10	31	SeeJacquesRancière,TheNamesofHistory:OnthePoeticsofKnowledge,trans.Hassan Melehy(Minneapolis,1994),p.	4
Rajagopal 2020.pdf	10	32	"JohnPfeiffer,""AMachine-EyeViewofWhyWeBehaveLikeHumanBeings,""review ofTheHumanUseofHumanBeings:CyberneticsandSocietybyNorbertWiener,NewYork Times,20Aug.1950,www.nytimes.com/1950/08/20/archives/a-machineeye-view-of-why-we -behave-like-human-beings.html?searchResultPosition=1"	2
Rajagopal 2020.pdf	11	33	QuotedinRonaldR.Kline,TheCyberneticsMoment:OrWhyWeCallOurAgetheIn- formationAge(Baltimore,2015),p.	4
Rajagopal 2020.pdf	11	34	SeeBrettGary,NervousLiberals:PropagandaAnxietiesfromWorldWarItotheCold War(NewYork,1999).	4
Rajagopal 2020.pdf	12	35	ElihuKatzandPaulF.Lazarsfeld,PersonalInfluence:ThePartPlayedbyPeopleinthe FlowofMassCommunications(1955;NewYork,2017),p.	4
Rajagopal 2020.pdf	12	36	"Schramm,""TheNatureofCommunicationBetweenHumans,""inTheProcessandEf- fectsofMassCommunication,ed.SchrammandDonaldF.Roberts(1954;Urbana,Ill.,1971), p."	4
Rajagopal 2020.pdf	12	37	Ibid.,p.	4
Rajagopal 2020.pdf	12	38	"EdwardShils,""TheTheoryofMassSociety,""Diogenes10,no.39(1962):53.Shils'spa- persattheUniversityofChicagoLibraryareembargoeduntil2043oruntilfiftyyearsafter hisdeath."	4
Rajagopal 2020.pdf	13	39	TheideaofapoliceprincipleisfromRancière,Dissensus:OnPoliticsandAesthetics, editedandtranslatedbySeanCorcoran(NewYork,2010),p.	4
Rajagopal 2020.pdf	13	40	"ChristopherSimpson,""U.S.MassCommunicationResearch,Counterinsurgency,and Scientific'Reality,'""inCommunicationResearchersandPolicy-Making,ed.SandraBraman (Cambridge,Mass.,2003),p."	4
Rajagopal 2020.pdf	13	41	"Peters,""InstitutionalSourcesofIntellectualPovertyinCommunicationResearch,"" pp.540–41."	4
Rajagopal 2020.pdf	14	42	"Thestandard,evendominantaccountisinToddGitlin,""MediaSociology:TheDomi- nantParadigm,""TheoryandSociety6,no.2(1978):205–"	4
Rajagopal 2020.pdf	14	43	"Asimilarobservationhasbeenmadethatsocialtheoryfocusesmoreondirectinter- personalrelationshipsandlessonindirectrelationshipsandtheroleoflargeorganizations; seeCraigJ.Calhoun,""TheInfrastructureofModernity:IndirectSocialRelationships,Infor- mationTechnology,andSocialIntegration,""inSocialChangeandModernity,ed.Hans HaferkampandNeilSmelser(Berkeley,1992),pp.205–"	4
Rajagopal 2020.pdf	14	44	"SeeHaroldD.Lasswell,""CommunicationsasanEmergingDiscipline,""AudioVisual CommunicationReview6(Fall1958):245;hereafterabbreviated""CED."""	4
Rajagopal 2020.pdf	15	47	HenryKissinger,lettertoHenryLuce,11Mar.1957,RockefellerBrothersFund,Special Studies,HenryRobinsonLuce,box53m,folder1,RockefellerArchives,Tarrytown,N.Y.The letterprovidesasummaryofLuce'swordsfrom9March1957.	2
Rajagopal 2020.pdf	15	48	SeeTheCommissiononFreedomofthePress,AFreeandResponsiblePress,pp.99,	3
Rajagopal 2020.pdf	15	49	SeeJohnA.R.Lee,TowardsRealisticCommunicationPolicies:RecentTrendsandIdeas CompiledandAnalysed(Paris,1976),p.26.TheUSalsodominatedtheinternationaltrafficin theexportofcommunicationgoods.Inthisconnection,seeKaarleNordenstrengandTapio	4
Rajagopal 2020.pdf	16	50	"SeeGeorgeSteinmetz,""AmericanSociologybeforeandafterWorldWarII:The (Temporary)SettlingofaDisciplinaryField,""inSociologyinAmerica:AHistory,ed.Calhoun (Chicago,2007),p."	4
Rajagopal 2020.pdf	16	51	ItshouldbenotedthatShilsservedasaseniorintelligenceofficerintheearlyyearsof thePsychologicalWarfareDivisionoftheUSGovernment;seeLerner,PropagandainWar andCrisis:MaterialsforAmericanPolicy(NewYork,1951),p.viii.	0
Rajagopal 2020.pdf	17	2	group1043, ser.7,box57,folder794,HaroldLasswellPapers,GeneralFiles,YaleUniversityArchives.	0
Rajagopal 2020.pdf	17	54	"Schramm,""CommunicationsandInter-ContinentalWarfare,""p.2,recordser.13/5/1, JournalismandCommunications,InstituteofCommunicationsResearch,subjectfile1947–53, box3,1947–50,UniversityofIllinoisArchives,Urbana-Champaign."	4
Rajagopal 2020.pdf	17	55	"Schramm,""TheThinkingBehindThisPlan,""in""APlanfortheInstituteofCommu- nicationsResearchintheUniversityofIllinois,""5–6Dec.1947,p.5,recordser.13/5/1,Jour- nalismandCommunications,InstituteofCommunicationsResearch,subjectfile1947–53, box3,1947–50,UniversityofIllinoisArchives,Urbana-Champaign."	3
Rajagopal 2020.pdf	18	56	"SeeFrancescoRegalzi,""DemocracyandItsDiscontents:WalterLippmannandthe CrisisofPolitics(1919–1938),""E-rea:RevueElectroniqued'etudessurlemondeAnglophone9, no.2(2012),journals.openedition.org/erea/2538"	4
Rajagopal 2020.pdf	18	57	"UniversityofChicago,""CommunicationCommitteeReport,""TeachingProgramof theCommunicationCommittee,Oct.1947,inInstituteofCommunicationsAnnualReport, recordser.13/5/1,p.26,JournalismandCommunications,InstituteofCommunications Research,subjectfile1947–53,box3,1947–50,UniversityofIllinoisArchives,Urbana- Champaign."	3
Rajagopal 2020.pdf	19	60	"SeeSchramm,""TheStateofCommunicationResearch:Comment""andDavidRies- man,""TheStateofCommunicationResearch:Comment,""PublicOpinionQuarterly23,no.1 (1959):6–9,10–"	4
Rajagopal 2020.pdf	19	61	"W.NormanStorer,""MemoonProposalfromWilburSchramm,March2,1966,Re- gardingCommunicationResearch,totheCommitteeonProblemsandPolicy,SSRC,""10Sept. 1966,SSRC,Committeeprojects,GeneralCorrespondence,pp.1–2,recordgroup2,series1, box187,folder2137,""MassCommunicationResearch1966–1972,""RockefellerArchiveCenter."	3
Rajagopal 2020.pdf	20	65	"Peters,""InstitutionalSourcesofIntellectualPovertyinCommunicationResearch,"" p."	4
Rajagopal 2020.pdf	20	66	SeeLazarsfeldetal.,ThePeople'sChoice:HowtheVoterMakesUpHisMindinaPresi- dentialCampaign(NewYork,1944),p.12,andKatzandLazarsfeld,PersonalInfluence:The PartPlayedbyPeopleintheFlowofMassCommunications(Glencoe,Ill.,1955).	4
Rajagopal 2020.pdf	20	67	MillikanandDonaldL.M.Blackmer,TheEmergingNations:TheirGrowthandUnited StatesPolicy(Boston,1961),p.23.	4
Rajagopal 2020.pdf	21	68	"Lasswell,""WorldOrganizationandSociety,""inThePolicySciences:RecentDevelop- mentsinScopeandMethod,ed.Lerneretal.(Stanford,Calif.,1951),p.115."	4
Rajagopal 2020.pdf	22	69	Toreadthefirstreportfromthiscommittee,seeOldSocietiesandNewStates:The QuestforModernityinAsiaandAfrica,ed.CliffordGeertz(NewYork,1963).	3
Rajagopal 2020.pdf	22	70	Whichistosay,itisstillwithus,althoughnotnecessarilyinidenticalform.See ReinhardBendix,Nation-BuildingandCitizenship:StudiesofOurChangingOrder(New Brunswick,N.J.,1996).SeealsoNilsGilman,MandarinsoftheFuture:ModernizationTheory inColdWarAmerica(Baltimore,2003).	4
Rajagopal 2020.pdf	23	71	Gilman,MandarinsoftheFuture,p.	1a
Rajagopal 2020.pdf	23	72	Schramm,ReportoftheMassCommunicationStudyTeamSponsoredbytheFordFoun- dationonCommunicationasInstrumentforNationalDevelopment,areportmadebyIndia's MinistryofInformationandBroadcasting(NewDelhi,1963),p.	3
Rajagopal 2020.pdf	23	73	Lerner,ThePassingofTraditionalSociety:ModernizingtheMiddleEast(Glencoe,Ill., 1958),p.	4
Rajagopal 2020.pdf	23	74	Schramm,TheBeginningsofCommunicationStudyinAmerica:APersonalMemoir,ed. StevenH.ChaffeeandEverettM.Rogers(ThousandOaks,Calif.,1997),p.7.	4
Rajagopal 2020.pdf	25	76	McLuhan,UnderstandingMedia,p.13.Foradiscussion,seeBorisGroys,UnderSuspi- cion:APhenomenologyofMedia,trans.CarstenStrathausen(NewYork,2012),p.71.	4
Rajagopal 2020.pdf	26	77	"SeeforexampleLazarsfeld'scomplaintin""ThePrognosisforInternationalCommuni- cationsResearch,""PublicOpinionQuarterly16,no.4(1953):485."	4
Rajagopal 2020.pdf	27	78	SeeArvindRajagopal,PoliticsafterTelevision:HinduNationalismandtheReshapingof thePublicinIndia(NewYork,2001).	4
Rajagopal 2020.pdf	27	79	"SeeIthieldeSolaPool,TechnologiesofFreedom(Cambridge,Mass.,1984).Seealso LouisAlthusser,""IdeologyandIdeologicalStateApparatuses(NotestowardsanInvestiga- tion),""inLeninandPhilosophyandOtherEssays,trans.BenBrewster(NewYork,1971), pp.85–126."	4
Rajagopal 2020.pdf	28	80	AnexcellentexamplehereisGitlin,TheWholeWorldisWatching:MassMediainthe MakingandUnmakingoftheNewLeft(Berkeley,1980).	4
Rajagopal 2020.pdf	28	81	"SeeKittler,""TheArtificialIntelligenceofWorldWar:AlanTuring,""inTheTruthof theTechnologicalWorld:EssaysontheGenealogyofPresence(Stanford,Calif.,2014),p."	4
Rajagopal 2020.pdf	28	82	"Kittler,""UnconditionalSurrender,""inTheTruthoftheTechnologicalWorld,p.206."	4
Rancière 2022.pdf	2	1	SeeJohnWinckelmann,TheHistoryofAncientArt,2vols.,trans.G.HenryLodge(Bos- ton,1880). Jacques Rancière is Emeritus Professor of Philosophy at the University of Paris-VIII, St. Denis. Matthew Scully is a lecturer in American literature at the University of Lausanne. Nell Wasserstrom is a PhD candidate at Boston College. Carolyn Shread is senior lecturer in French at Mount Hol- yoke College and teaches translation as a faculty exchange at Smith College.	0
Rancière 2022.pdf	3	2	SeeFriedrichSchiller,OntheAestheticEducationofMan,trans.ReginaldSnell(Mineola, N.Y.,2004).	1b
Rancière 2022.pdf	3	3	SeeG.W.F.Hegel,Aesthetics:LecturesonFineArt,2vols.,trans.T.M.Knox(New York,1998).	4
Rancière 2022.pdf	3	4	SeeSchiller,OntheAestheticEducationofMan.	1b
Rancière 2022.pdf	5	7	SeeAleksandrRodchenko,TableforChessGame(1925),gouacheandinkonpaper,Mos- cow,ThePushkinStateMuseumofFineArts;VarvaraStepanova,FemaleSportOutfitProject (1923),gouacheandinkonpaper,ThePushkinStateMuseumofFineArts,Moscow;andGus- tavKlutsis,RadioOrator,Screen,number5(1922),ink,pen,andwatercoloronpaper,Museum ofModernArt,Thessaloniki.	1a
Rancière 2022.pdf	5	8	"FormoreonPeterBehrens,seeJacquesRancière,""Art,Life,Finality:TheMetamorpho- sesofBeauty,""CriticalInquiry43(Spring2017):597–616."	4
Rancière 2022.pdf	6	9	SeeVladimirTatlin,ModeloftheMonumenttotheCommunistThirdInternational(1919), reconstitutionbyD.G.Dimakov,E.G.Lapchina,andI.N.Fedotiv,wood,cardboard,paper, assemblyandpainting,RosizoStateMuseumandExhibitionCenter,Moscow.	1a
Rancière 2022.pdf	7	10	SeeAleksandrRodchenko,coverofNovyLEF(1927),colorprintingonpaper,Pompi- douCentre-BibliothèqueKandinsky,Paris.	1a
Rancière 2022.pdf	7	11	SeeDmitriTchetchoulineandAndreiRostkovsky,ResidentialSkyscraperonKotelnicheskaya Quay,PerspectiveViewfromtheMoskvaRiverinMoscow(1947–1949),pencil,Indiaink,watercolor, andwhiteleadonpaper,ShchusevStateMuseumofArchitecture,Moscow.	0
Rancière 2022.pdf	8	12	"SeeDictionnairedelalanguefrançaise,s.v.""montage."""	0
Rancière 2022.pdf	9	13	SeeGustavKlutsis,MillionsofWorkers!JointheSocialistCompetition!(1927),sketchfor aposter,photomontage,collage,pencil,andgouacheoncardboard,LatvianNationalMuseum ofArt,Riga.	1a
Rancière 2022.pdf	11	14	"FortheseotherengagementswithVertov,seeRancière,""SeeingThingsthroughThings (Moscow,1926),""Aisthesis:ScenesfromtheAestheticRegimeofArt,trans.ZakirPaul(NewYork, 2013),pp.225–43and""CinematicVertigo:HitchcocktoVertovandBack,""inTheIntervalsof Cinema,trans.JohnHowe(NewYork,2014),pp.19–39."	4
Rancière 2022.pdf	13	15	SeeJean-JacquesRousseau,PoliticsandtheArts:LettertoM.D'AlembertontheTheatre, trans.AllanBloom(Ithaca,N.Y.,1968).	1b
Rancière 2022.pdf	15	16	SeeGeorgyRublev,TheFirstTractorinUkraine(1931),oiloncanvas,RomanBabichev Collection,Moscow.	1a
Rancière 2022.pdf	15	17	SeeVyacheslavPakulin,ElectrosilaFactoryTurbineBuilding(1931–1932),oiloncanvas, TheStateRussianMuseum,SaintPetersburg.	1a
Rancière 2022.pdf	15	18	SeeAlexanderSamokhvalov,MilitarizedKomsomol(1932–1933),oiloncanvas,TheState RussianMuseum,SaintPetersburg.	1a
Rancière 2022.pdf	15	19	SeeAlexanderDeyneka,LunchbreakintheDonbass(1935),oiloncanvas,LatvianNa- tionalArtMuseum,Riga.	1a
Rancière 2022.pdf	16	20	"SeeAnatoliYar-Kravtchenko,GorkyReadsHisTale""AGirlandDeath""toStalin,Molo- tovandVoroshilov,11October1931(1941),oiloncanvas,TretyakovGallery,Moscow."	1a
Reeves-Evison 2021.pdf	1	1	Inanefforttopreemptthedeca-milleniumbuginaroundeightthousandyears'time, thefoundationdeliberatelyusesfive-digitdates;seeStewartBrand,TheClockoftheLongNow: TimeandResponsibility(NewYork,1999),p.	0
Reeves-Evison 2021.pdf	1	37	CriticalInquiry47(Summer2021) ©2021byTheUniversityofChicago.00093-1896/21/4704-0005$10.00.Allrightsreserved.	0
Reeves-Evison 2021.pdf	3	5	"Internalpredictionmarketsencourageemployeesofacompanytogambleusingvirtual currencyonhowtheythinkthecompanywillperform.SeeforexampleGoogle'sinternalpre- dictionmarket,whereemployeesareencouragedtogamblewiththeplaymoney""Goobles""as ameanstobothmaptheflowofinformationinthecompanyanddeliverpredictionsonits futuredevelopment(NoamCohen,""Google'sLunchtimeBettingGame,""NewYorkTimes, 7Jan.2008,www.nytimes.com/2008/01/07/technology/07link.html).Andforamoreinfamous exampleoftheuseofpredictionmarkets,seeRobinHanson,""ThePolicyAnalysisMarket: AThwartedExperimentintheUseofPredictionMarketsforPublicPolicy,""Innovations:Tech- nology,Governance,Globalization2(Summer2007):73–88."	2
Reeves-Evison 2021.pdf	4	6	"PaulJ.H.Schoemaker,""DisciplinedImagination:FromScenariostoStrategicOptions,"" InternationalStudiesofManagement&Organization27(Summer1997):"	4
Reeves-Evison 2021.pdf	4	7	"Seetheexhibition""Kunst-Licht-Kunst,""StedelijkVanAbbemuseum,Eindhoven,25Sept.–4 Dec.1966."	2
Reeves-Evison 2021.pdf	4	8	"Orintheartist'sownwords,""Agameofpredictionissetupwheretheobservertriesto imposeanorder,andworkouttheprobabilityofanoccurrenceofevents""(StephenWillats, StephenWillats:VisualAutomaticsandVisualTransmitters[exhibitioncatalogue,TateGallery, London,22Oct.–16Nov.1968],p.3)."	1a
Reeves-Evison 2021.pdf	5	10	"PaulN.Edwards,TheClosedWorld:ComputersandthePoliticsofDiscourseinColdWar America(Cambridge,Mass.,1996),p.2.SeealsoDonnaJHaraway,""AManifestoforCyborgs: Science,Technology,andSocialFeminisminthe1980s,""SocialistReview15,no.2(1985):65–"	4
Reeves-Evison 2021.pdf	5	11	"SeeRoyAscott,""BehaviourablesandFuturibles,""TelematicEmbrace:VisionaryTheories ofArt,TechnologyandConsciousness,ed.EdwardA.Shanken(Berkeley,2003),p."	4
Reeves-Evison 2021.pdf	5	12	Ibid.,p.102.	4
Reeves-Evison 2021.pdf	6	2	StephenWillats,VisualFieldAutomaticNo.1(1964).Plywood,wood,plastic, metal,lightbulbs,andcircuitboard.Dimensions:1910×1220×220mm.	0
Reeves-Evison 2021.pdf	7	3	"in It'1s9i6n0te b r y es B tin er g tr t a o nd no d t e e J t o h u at ve "" n fu e t l, ur w ib h l i e c s h "" b w r a o s ug a h ls t o t t o h g e et n h a e m rs e o o ci f a a l scientiststodiscussmethodsforgeneratingknowledgeaboutthefuture."	0
Reeves-Evison 2021.pdf	7	14	SeeAndreasBroeckmann,MachineArtintheTwentiethCentury(Cambridge,Mass., 2016),andWritingandUnwriting(Media)ArtHistory:ErkkiKurenniemiin2048,ed.Joasia KrysaandJussiParikka(Cambridge,Mass.,2015).Cyberneticsalsoinfluencedartistsinsections oftheformerUSSR,albeitthroughadifferentpath.SeeSlavaGerovitch,FromNewspeakto Cyberspeak:AHistoryofSovietCybernetics(Cambridge,Mass.,2002).	4
Reeves-Evison 2021.pdf	7	15	SeeJackBurnham,DissolveintoComprehension:WritingsandInterviews:1964–2004,ed. MelissaRagain(Cambridge,Mass.,2015).	4
Reeves-Evison 2021.pdf	8	17	"SeeRoyAshby,""ThePhysicalOriginofAdaptationbyTrialandError,""JournalofGen- eralPsychology32(1945):13–25.GregoryBatesonandMargaretMeadusedcyberneticprinciples offeedbacktothinkthroughparticularsocialformationsandtogetherpresentedatthefirst Macyconferenceincyberneticsin1946.Batesonalsowrotetheessay""Bali:TheValueSystem ofaSteadyState""in1949,laterreprintedinGregoryBateson,StepstowardsanEcologyofMind (Chicago,1972),pp.107–27.Formoreoncyberneticsandeconomics,seePhilipMirowski,Ma- chineDreams:EconomicsBecomesaCyborgScience(NewYork,2008)."	4
Reeves-Evison 2021.pdf	8	18	SeeSebFranklin,Control:DigitalityasCulturalLogic(Cambridge,Mass.,2015).	4
Reeves-Evison 2021.pdf	9	0	Po F s r t a h n u k m li a n n , : C V o i n rt t u ro a l l , B p o . d4i4esinCybernetics,Literature,andInformatics(Chicago,1999).	4
Reeves-Evison 2021.pdf	9	21	SeeAlexAbella,SoldiersofReason:TheRANDCorporationandtheRiseoftheAmerican Empire(Orlando,Fla.,2008).Whilecriticalofattemptstoextendthepredictiverangeofcy- bernetics,Wienerdidpromotediagnosticapplicationsinbroadersocialcontexts.SeeNorbert Wiener,TheHumanUseofHumanBeings:CyberneticsandSociety(Boston,1954).	4
Reeves-Evison 2021.pdf	9	22	SeeforexampleRogerEliLevienandM.E.Maron,CyberneticsanditsDevelopmentin theSovietUnion(SantaMonica,Calif.,1964).	4
Reeves-Evison 2021.pdf	9	23	QuotedinSharonGhamari-Tabrizi,TheWorldsofHermanKahn:TheIntuitiveScience ofThermonuclearWar(Cambridge,Mass.,2005),p.138.	4
Reeves-Evison 2021.pdf	10	27	NicholasRescher,PredictingtheFuture:AnIntroductiontotheTheoryofForecasting(Al- bany,N.Y.,1998),p.	4
Reeves-Evison 2021.pdf	10	28	SeeOlafHelmer,AnExperimentinEstimation(SantaMonica,Calif.,1947),andNorman DalkeyandHelmer,TheUseofExpertsfortheEstimationofBombingRequirements:AProject DelphiExperiment(SantaMonica,Calif.,1951).	4
Reeves-Evison 2021.pdf	10	29	"SeeAbrahamKaplan,A.L.Skogstad,andM.A.Girshick,""ThePredictionofSocialand TechnologicalEvents,""PublicOpinionQuarterly14(Spring1950):93–110."	4
Reeves-Evison 2021.pdf	11	30	ForafurtherdiscussionofDalkey,seeJennyAndersson,TheFutureoftheWorld(New York),p.	4
Reeves-Evison 2021.pdf	11	31	SeeUtopier&Visioner,1871–1981(exhibitioncatalog,ModernaMuseet,Stockholm, 1971),pp.1–	4
Reeves-Evison 2021.pdf	11	32	"SeeExperimentsinArtandTechnology,""Utopia:QuestionandAnswer:AProjectfor theExhibitionUtopiaandVisions:1871–1981attheModernaMuseet,Stockholm,""30May1971, DanielLangloisFoundationarchive,CR+DCodenumber:EATC13–5."	2
Reeves-Evison 2021.pdf	12	33	Amongothers,AlvinTofflerwascriticaloftheclosednatureofthegovernmentplan- ningapparatusatthetime.SeeAlvinToffler,FutureShock(NewYork1971),p.	4
Reeves-Evison 2021.pdf	12	34	"ExperimentsinArtandTechnology,""PressRelease,""28Aug.1971,PapersofExperi- mentsinArtandTechnology,TateArchiveReference:TGA9121/247,p.1.Predictiveaccuracy wasnotcompletelyirrelevanttothegroup,whocomparedtheanswersfrom1971withnews storiesfromtheNewYorkTimestenyearslater."	2
