openlibrary_work_key	selection_title	selection_author	selection_year	ia_identifier	retrieval_source	found_in_primary_query	author_metadata_evidence	author_creator_evidence	broad_sampling_status	ia_title	ia_creator	ia_date	ia_year	ia_publisher	ia_subject	ia_description	ia_collection	ia_language	ia_mediatype
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	strangecaseofdrj0000will	broad_other_sample	False	False	False	all_retained	The strange case of Dr. Jekyll and Mr. Hyde	Williams, C. Kingsley (Charles Kingsley)	2008-01-01T00:00:00Z	2008	Harlow : Pearson Education	"[""Readers (Primary)"", ""Physicians -- Fiction"", ""Multiple personality -- Fiction"", ""Self-experimentation in medicine -- Fiction"", ""Human experimentation in medicine -- Fiction"", ""Engels"", ""London (England) -- Fiction""]"	"[""ix, 70 pages ; 20 cm +"", ""A respected London doctor and an evil criminal are connected in a strange way"", ""The story of the door -- The search for Mr. Hyde -- Dr. Jekyll -- The Carew murder case -- The letter -- The mysterious death of Dr. Lanyon -- The face at the window -- Dr. Jekyll's last night -- Dr. Lanyon's story -- Henry Jekyll's full statement of the case""]"	"[""internetarchivebooks"", ""printdisabled"", ""fav-alineteresa"", ""fav-gloomrab"", ""fav-mzcongo"", ""fav-night_owl556"", ""universityofcoloradoboulder-ol""]"	eng	texts
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	bwb_KT-316-658	broad_other_sample	False	False	False	all_retained	Strange case of Dr. Jekyll and Mr. Hyde	Rae Jeffs and Charles Keeping	1886-01-01T00:00:00Z	1886				"[""internetarchivebooks""]"	eng	texts
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	bwb_S0-ATC-904	broad_other_sample	False	False	False	all_retained	Strange Case of Dr. Jekyll and Mr. Hyde	Various	1945-01-01T00:00:00Z	1945	Random House			"[""internetarchivebooks"", ""printdisabled"", ""inlibrary""]"	eng	texts
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	bwb_O5-KRH-068	broad_other_sample	False	False	False	all_retained	The Merry Men / Strange Case of Dr. Jekyll and Mr. Hyde (Biographical edition)		1914-01-01T00:00:00Z	1914	Charles Scribner's Sons			"[""internetarchivebooks""]"	eng	texts
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	isbn_9781453068519	broad_other_sample	False	False	False	all_retained	The Strange Case of Dr. Jekyll and Mr. Hyde	Steve Robinson	2013-01-01T00:00:00Z	2013	Dalmatian Press			"[""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-blanknothing""]"	English	texts
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	office-of-film-and-literature-classification_802383	broad_other_sample	False	False	False	all_retained	The Strange Case Of Dr. Jekyll And Mr. Hyde	Office of Film and Literature Classification	2009-01-06T00:00:00Z	2009		"[""New Zealand"", ""censorship""]"	This is a New Zealand classification of The Strange Case Of Dr. Jekyll And Mr. Hyde . Title The Strange Case Of Dr. Jekyll And Mr. Hyde Publication number 802383 Application number 80101045 Medium Slick Current decision Approved Associated documents 84620_54_4_47745.pdf (Film Poster Decision) Registration date 2009-01-06 Language English Country United States Related publications 802382 Classification body Office of Film and Literature Classification (1994–) Submission channel Section 12(1) - Labelling Body	"[""new-zealand-censorship"", ""government-documents"", ""fav-heba_afifa""]"	eng	texts
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	strangecaseofdrj0000unse_n0j2	broad_other_sample	False	False	False	all_retained	the strange case of dr. jekyll and mr. hyde		1984-01-01T00:00:00Z	1984				"[""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-sterco""]"	eng	texts
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	office-of-film-and-literature-classification_802382	broad_other_sample	False	False	False	all_retained	The Strange Case Of Dr. Jekyll And Mr. Hyde	Office of Film and Literature Classification	2009-01-06T00:00:00Z	2009		"[""New Zealand"", ""censorship""]"	This is a New Zealand classification of The Strange Case Of Dr. Jekyll And Mr. Hyde . Title The Strange Case Of Dr. Jekyll And Mr. Hyde Publication number 802382 Application number 80101045 Medium DVD Current decision R16 Objectionable except if the availability of the publication is restricted to persons who have attained the age of 16 years. Descriptive note Violence, offensive language and horror Associated documents 84619_35_4_47744.pdf (Register Page) Registration date 2009-01-06 Language English Country United States Related publications 802383 Classification body Office of Film and Literature Classification (1994–) Submission channel Section 12(1) - Labelling Body Running time At submission: 93:23 At classification: 93:23	"[""new-zealand-censorship"", ""government-documents""]"	eng	texts
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	isbn_9781623843366	broad_other_sample	False	False	False	all_retained	Strange Case of Dr. Jekyll and Mr. Hyde	Noah Smith	2004-01-01T00:00:00Z	2004	Playscripts, Incorporated			"[""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-karen_sensenbach"", ""fav-lucy_f327""]"	eng	texts
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	strangecaseofdrj0000unse_p5o5	broad_other_sample	False	False	False	all_retained	The Strange Case Of Dr Jekyll And Mr Hyde		2007-01-01T00:00:00Z	2007	Oxford University Press, USA			"[""internetarchivebooks"", ""inlibrary"", ""printdisabled""]"	eng	texts
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	strangecaseofdrj0000powe	broad_other_sample	False	False	False	all_retained	The strange case of Dr. Jekyll and Mr. Hyde	Powell, Martin, 1959-	2009-01-01T00:00:00Z	2009	Mankato, Minn. : Stone Arch Books	"[""Graphic novels"", ""Horror stories""]"	"[""63 p. : 24 cm"", ""010-014"", ""RL: 2.1"", ""Guided Reading Level: L""]"	"[""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-ashtercom2140"", ""fav-athiya2010"", ""fav-bookaholicholly"", ""fav-endosychohh"", ""fav-jennifer_wallace"", ""fav-sterco"", ""fav-wammzi"", ""cnusd-ol""]"	eng	texts
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	strangecaseofdrj0000mulh	broad_other_sample	False	False	False	all_retained	The strange case of Dr Jekyll and Mr Hyde for GCSE	Mulheran, Margaret, author	2016-01-01T00:00:00Z	2016	London : Hodder Education	"[""Hyde, Edward, 1607-1659"", ""Literature -- Stories, plots, etc"", ""Littérature -- Histoires, intrigues, etc"", ""Literature""]"	"[""1 online resource"", ""Cover; Book title; Contents; Getting the most from this guide; 1 Introduction; 2 Context; 3 Plot and structure; 4 Characterisation; 5 Themes; 6 Language, style and analysis; 7 Tackling the exams; 8 Assessment Objectives and skills; 9 Sample essays; 10 Top ten; Wider reading; Answers""]"	"[""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-shaolin_maharjan"", ""fav-stc709"", ""fav-sterco""]"	eng	texts
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	strangecaseofdrj0000unse_a4d7	broad_other_sample	False	False	False	all_retained	strange case of dr. jekyll and mr. hyde		1952-01-01T00:00:00Z	1952				"[""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-endosychohh""]"	eng	texts
/works/OL44014215W	Strange Case of Dr Jekyll and Mr Hyde	Robert Louis Stevenson	1886	strangecaseofdrj0000gran	broad_other_sample	False	False	False	all_retained	The strange case of Dr Jekyll and Mr Hyde	Grant, Alan, 1949-2022	2008-01-01T00:00:00Z	2008	Edinburgh : Barrington Stoke	"[""Good and evil -- Comic books, strips, etc. -- Juvenile fiction"", ""Physicians -- England -- London -- Comic books, strips, etc. -- Juvenile fiction"", ""Médecins -- Angleterre -- Londres -- Bandes dessinées -- Romans, nouvelles, etc. pour la jeunesse"", ""Good and evil"", ""Physicians"", ""Social conditions"", ""London (England) -- Social conditions -- 19th century -- Comic books, strips, etc. -- Juvenile fiction"", ""England -- London""]"	pages cm	"[""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-jprosser"", ""fav-kira499"", ""fav-nicolap16"", ""fav-psykes1914"", ""fav-sterco"", ""fav-t_aaron_degeorge"", ""fav-wtsang""]"	eng	texts
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	bwb_W9-CTF-336	primary_and_broad	True	True	True	all_retained	The Jungle Book	Rudyard Kipling	1994-01-01T00:00:00Z	1994	Playmore Inc.,			"[""internetarchivebooks"", ""printdisabled"", ""inlibrary""]"	eng	texts
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	junglebook0000rudy_w3q4	primary_and_broad	True	True	True	all_retained	The JUngle Book	Rudyard Kipling	1942-01-01T00:00:00Z	1942				"[""internetarchivebooks"", ""printdisabled"", ""inlibrary"", ""fav-g_nesis_barrera""]"	eng	texts
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	bwb_Y0-ABD-914	primary_and_broad	True	True	True	all_retained	the jungle book	rudyard kipling	1994-01-01T00:00:00Z	1994	baronet books			"[""internetarchivebooks"", ""printdisabled"", ""inlibrary""]"	eng	texts
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	bwb_S0-BDC-066	primary_and_broad	True	True	True	all_retained	The jungle book	Rudyard Kipling	1968-01-01T00:00:00Z	1968				"[""internetarchivebooks"", ""printdisabled"", ""inlibrary"", ""fav-g_nesis_barrera""]"	eng	texts
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	bwb_O7-ALV-410	primary_and_broad	True	True	True	all_retained	The Works Of Rudyard Kipling - Volume VII The jungle book	The works of rudyard kipling: The Jungle book	1905-01-01T00:00:00Z	1905	Charles Scribner's Sons			"[""internetarchivebooks"", ""fav-g_nesis_barrera"", ""fav-tehnic""]"	eng	texts
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	junglebook0000rudy_s4l3	primary_and_broad	True	True	True	all_retained	THE JUNGLE BOOK	RUDYARD KIPLING	1894-01-01T00:00:00Z	1894	PUFFIN BOOKS			"[""internetarchivebooks"", ""fav-g_nesis_barrera"", ""fav-magnus_bjorr"", ""fav-reegha""]"	ENG	texts
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	junglebook0000rudy_q6k8	primary_and_broad	True	True	True	all_retained	THE JUNGLE BOOK	RUDYARD KIPLING	1946-01-01T00:00:00Z	1946				"[""internetarchivebooks"", ""printdisabled"", ""inlibrary"", ""fav-g_nesis_barrera""]"	eng	texts
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	bwb_T5-CWS-227_2	primary_and_broad	True	True	True	all_retained	The jungle Book	Rudyard Kipling	1948-01-01T00:00:00Z	1948				"[""internetarchivebooks"", ""printdisabled"", ""inlibrary"", ""fav-g_nesis_barrera""]"		texts
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	bwb_S0-DFH-363	primary_and_broad	True	True	True	all_retained	The Jungle Book	Rudyard Kipling	1894-01-01T00:00:00Z	1894				"[""internetarchivebooks"", ""fav-g_nesis_barrera""]"	eng	texts
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	bwb_KV-321-291	primary_and_broad	True	True	True	all_retained	The Jungle Book	Rudyard Kipling	1993-01-01T00:00:00Z	1993				"[""internetarchivebooks"", ""printdisabled"", ""inlibrary"", ""fav-g_nesis_barrera""]"	Eng	texts
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	junglebook0000rudy_n1z5	primary_and_broad	True	True	True	all_retained	The Jungle Book	Rudyard Kipling	1955-01-01T00:00:00Z	1955				"[""internetarchivebooks"", ""printdisabled"", ""inlibrary"", ""fav-g_nesis_barrera""]"	eng	texts
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	bwb_S0-DQT-001	primary_and_broad	True	True	True	all_retained	The Jungle Book: The Wizard of OZ	Rudyard Kipling: L. Frank Baum	1963-01-01T00:00:00Z	1963				"[""internetarchivebooks"", ""printdisabled"", ""inlibrary"", ""fav-g_nesis_barrera""]"		texts
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	junglebook01kiplgoog	primary_and_broad	True	True	True	all_retained	The Jungle Book	Rudyard Kipling	1894-01-01T00:00:00Z	1894	Macmillan		Book digitized by Google from the library of the University of Michigan and uploaded to the Internet Archive by user tpb.	"[""americana"", ""fav-antonius_tertius"", ""fav-g_nesis_barrera"", ""fav-natalie_roy""]"	English	texts
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	the-jungle-book-rudyard-kipling	primary_and_broad	True	True	True	all_retained	The Jungle Book	Rudyard Kipling	1894-01-01T00:00:00Z	1894		"[""Jungle"", ""Adventure"", ""Anthropomorphism""]"	"The Jungle Book (1894) is a collection of stories by the English author Rudyard Kipling. Most of the characters are animals such as Shere Khan the tiger and Baloo the bear, though a principal character is the boy or ""man-cub"" Mowgli, who is raised in the jungle by wolves. This edition was illustrated by John Lockwood Kipling, Rudyard's father."	"[""opensource"", ""community"", ""fav-atlanticamnesia"", ""fav-audreytheboss"", ""fav-beautiful_albania"", ""fav-cmarena9515"", ""fav-erikbartok"", ""fav-g_nesis_barrera"", ""fav-jenniferjoanne87"", ""fav-kishkasayshello"", ""fav-krish_bohra"", ""fav-lessismor3"", ""fav-lilnugget1_"", ""fav-oliviapeng"", ""fav-quantumtalkbli"", ""fav-rachele_borghi"", ""fav-ramap"", ""fav-samcs40"", ""fav-sepalika_sumith_karunanayaka"", ""fav-user_76061"", ""fav-whodunnett""]"	eng	texts
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	bwb_S0-CBK-044	primary_and_broad	True	True	True	all_retained	the jungle book	rudyard kipling	1972-01-01T00:00:00Z	1972	childrens literature			"[""internetarchivebooks"", ""printdisabled"", ""inlibrary"", ""fav-g_nesis_barrera""]"		texts
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	bwb_Y0-BTW-325	primary_and_broad	True	True	True	all_retained	the jungle book	rudyard kipling	1963-01-01T00:00:00Z	1963				"[""internetarchivebooks"", ""printdisabled"", ""inlibrary"", ""fav-g_nesis_barrera""]"	eng	texts
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	thejunglebook35997gut	primary_and_broad	True	True	True	all_retained	The Jungle Book	Rudyard Kipling			Project Gutenberg	"[""PR"", ""Mowgli (Fictitious character) -- Fiction"", ""Jungles -- Fiction"", ""Short stories"", ""Feral children -- Fiction"", ""Animals -- Fiction"", ""India -- Fiction"", ""Jungle animals -- Fiction"", ""Adventure stories, English""]"	Book from Project Gutenberg: The Jungle Book	"[""gutenberg"", ""fav-aileencd"", ""fav-bluealways"", ""fav-cooperzebra"", ""fav-jezzame"", ""fav-karenjake"", ""fav-kimberleyamos"", ""fav-krish_bohra"", ""fav-melanie_williams"", ""fav-nikita_yardi"", ""fav-santiago_villalobos-gonzalez863"", ""fav-talita248""]"	en	texts
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	junglebookvolume0002rudy	primary_and_broad	True	True	True	all_retained	The Jungle Book: Volume Two	Rudyard Kipling	1948-01-01T00:00:00Z	1948	Doubleday & Company, Inc.			"[""printdisabled"", ""internetarchivebooks"", ""inlibrary"", ""fav-g_nesis_barrera""]"	eng	texts
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	junglebook03kiplgoog	primary_and_broad	True	True	True	all_retained	The Jungle Book	Rudyard Kipling	1894-01-01T00:00:00Z	1894	Century co.		Book digitized by Google from the library of Harvard University and uploaded to the Internet Archive by user tpb.	"[""americana"", ""fav-g_nesis_barrera""]"	English	texts
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	junglebook04kiplgoog	primary_and_broad	True	True	True	all_retained	The Jungle Book	Rudyard Kipling	1894-01-01T00:00:00Z	1894	The Century Co.		Book digitized by Google from the library of Harvard University and uploaded to the Internet Archive by user tpb.	"[""americana"", ""fav-anonymously2614"", ""fav-d_sandhu"", ""fav-fritzzzzz8377"", ""fav-g_nesis_barrera"", ""fav-winslowleach""]"	English	texts
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	junglebooksecond0000rudy_x0z2	primary_and_broad	True	True	True	all_retained	the jungle book, the second jungle book, just so stories, puck of pook's hill, stalkly & co, kim	rudyard kipling	1960-01-01T00:00:00Z	1960	book club associates			"[""internetarchivebooks"", ""printdisabled"", ""inlibrary"", ""fav-g_nesis_barrera""]"	eng	texts
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	isbn_9781785992544	primary_and_broad	True	True	True	all_retained	the jungle book	rudyard kipling	2016-01-01T00:00:00Z	2016				"[""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-g_nesis_barrera"", ""fav-mqubed"", ""fav-reegha""]"	eng	texts
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	bwb_G5-AKK-064_5	primary_and_broad	True	True	True	all_retained	The Jungle Book The Second Jungle Book	Rudyard Kipling	1895-01-01T00:00:00Z	1895				"[""internetarchivebooks"", ""fav-g_nesis_barrera""]"		texts
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	bwb_C0-BYJ-320	primary_and_broad	True	True	True	all_retained	The Jungle Book	Rudyard Kipling	1963-01-01T00:00:00Z	1963	Grosset & Dunlap			"[""internetarchivebooks"", ""printdisabled"", ""inlibrary"", ""fav-g_nesis_barrera""]"		texts
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	bwb_C0-CEL-032_2	primary_and_broad	True	True	True	all_retained	THe Jungle Book THe Second JUngle Book	Rudyard KIpling	1925-01-01T00:00:00Z	1925				"[""internetarchivebooks"", ""fav-g_nesis_barrera"", ""fav-jahanzeb_shah""]"	eng	texts
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	bwb_W9-CKK-075	primary_and_broad	True	True	True	all_retained	The Jungle Book	Rudyard Kipling	1999-01-01T00:00:00Z	1999	Mustard			"[""internetarchivebooks"", ""printdisabled"", ""inlibrary"", ""fav-g_nesis_barrera""]"	eng	texts
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	junglebook0000rudy_e1q0	primary_and_broad	True	True	True	all_retained	The Jungle Book	Rudyard Kipling	1894-01-01T00:00:00Z	1894				"[""internetarchivebooks"", ""fav-g_nesis_barrera""]"	eng	texts
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	junglebook0000rudy_y6c7	primary_and_broad	True	True	True	all_retained	The Jungle book	Rudyard Kipling	1897-01-01T00:00:00Z	1897				"[""internetarchivebooks"", ""fav-g_nesis_barrera""]"	eng	texts
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	junglebook0007rudy_a4c7	primary_and_broad	True	True	True	all_retained	the jungle book	rudyard kipling	1899-01-01T00:00:00Z	1899				"[""internetarchivebooks"", ""fav-g_nesis_barrera""]"	eng	texts
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	isbn_9780606215589	primary_and_broad	True	True	True	all_retained	the jungle book	rudyard kipling	2001-01-01T00:00:00Z	2001	saddleback publishing inc.			"[""internetarchivebooks"", ""inlibrary"", ""printdisabled"", ""fav-r_bert_darabont""]"	eng	texts
